id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
827604842456120137,Hermoso departamento en el Centro,468059304,Kevin,,Balvanera,-34.6040527,-58.3937773,Entire home/apt,9318,2,2,2023-03-06,1.62,6,263,2,
40797111,Corazón de Recoleta,51585342,Laura,,Recoleta,-34.59009,-58.39183,Entire home/apt,8283,5,3,2020-03-23,0.08,1,301,0,
42753493,Apartment near to Recoleta &  Puerto Madero,217590544,JuanJo,,Retiro,-34.5912,-58.37564,Entire home/apt,8136,5,22,2023-03-20,0.92,1,257,18,
684179407225196475,Precioso departamento de dos ambientes luminoso,7786587,Maximiliano,,Recoleta,-34.5989012,-58.3957338,Entire home/apt,14495,7,2,2022-11-24,0.30,89,298,2,
787857629446860556,Casa Bohemia barrio residencial,24824548,Rocio,,Villa Ortuzar,-34.5797216,-58.4720205,Private room,3313,1,0,,,1,362,0,
679542374913059773,Belgrano nuevo - parrilla propia y full amenities!,17935836,Ignacio,,Belgrano,-34.5531017,-58.4560967,Entire home/apt,5591,89,4,2022-11-10,0.55,2,114,4,
52086105,Cómodo y moderno departamento de dos ambientes,114399664,Felipe,,Nuñez,-34.55433,-58.46049,Entire home/apt,7041,4,2,2022-01-23,0.14,1,84,0,
52941905,GLam Studio The  Besst  Place  In Recoleta,5112948,Marcela,,Recoleta,-34.58795,-58.39205,Entire home/apt,9318,2,16,2023-03-07,1.88,1,352,16,
806413457450324838,Moderno departamento nuevo en Palermo Hollywood,163718506,Diego,,Palermo,-34.5859255,-58.4408121,Entire home/apt,9822,2,16,2023-03-26,7.16,1,342,16,
45411692,Emerald Apart Microcentro todo a estrenar!!!,70707191,Luciano,,San Nicolas,-34.60353,-58.37757,Entire home/apt,12721,2,8,2022-10-01,0.28,1,118,5,
651524583560495802,Upoint Flats!,1409800,Mariano,,San Nicolas,-34.60515,-58.37017,Entire home/apt,13017,2,3,2022-12-20,0.49,71,365,3,
33370029,San Telmo te espera! Excelente ubicación !,45824296,Emilce,,San Telmo,-34.61812,-58.3696,Entire home/apt,5384,2,76,2023-03-24,1.58,1,345,36,
54260755,Fliphaus + 3 Bd 3.5 Ba Pileta & BBQ Palermo Hollywood,1021694,Fliphaus,,Palermo,-34.58481,-58.43393,Entire home/apt,46178,2,32,2023-03-24,2.27,150,336,30,
41586232,Palermo Bulnes y Guemes,21858421,Gabriel,,Palermo,-34.59001,-58.4133,Entire home/apt,6241,28,2,2023-03-11,0.05,8,348,1,
810759463934431463,Confortable depto en Palermo. Excelente ubicación,497145508,Marta Ofelia,,Palermo,-34.5831942,-58.42158269999999,Entire home/apt,14495,2,2,2023-03-25,2,1,170,2,
657109982909936181,Departamento 40m2 excelente ubicación.,155417868,Sandra,,Colegiales,-34.5733565,-58.44854770000001,Entire home/apt,5798,3,8,2023-01-10,0.91,2,230,8,
9678791,Bright river view & very cut energy,50004724,Carola,,Recoleta,-34.59442,-58.39217,Entire home/apt,7455,31,1,2020-01-13,0.03,1,359,0,
849923352700692142,2 ambientes en la mejor zona,236810603,Clara Inés,,Recoleta,-34.586694336969366,-58.40477635127967,Entire home/apt,5825,13,0,,,1,343,0,
12814186,New 1 Bedroom Apartment! Palermo! Lots of light!,32101897,Rodolfo Y Narella,,Palermo,-34.59535,-58.42214,Entire home/apt,11389,2,116,2023-01-03,1.40,8,355,17,
764492946339491281,"Hermoso Departamento en
Palermo!",264686207,Andrea,,Palermo,-34.59152930484742,-58.418886847794056,Entire home/apt,8283,5,2,2022-12-10,0.52,2,205,2,
757311818315011261,Tu lugar en el centro de Buenos Aires 2 ambientes,336385245,Francisco,,San Nicolas,-34.60352,-58.37995,Entire home/apt,11774,2,9,2023-03-25,2.67,1,330,9,
50224358,Lovely & Cozy with Charming Art details at Palermo,37630923,Gonzalo,,Palermo,-34.5792121887207,-58.43858337402344,Entire home/apt,10401,4,14,2023-02-20,0.73,14,158,8,
33878304,Impeccable apartment in Palermo Hollywood,201402350,Yael Vanina,,Palermo,-34.58479,-58.44306,Entire home/apt,6212,1,91,2023-03-08,1.90,55,64,42,
31019721,Nice & Quiet apartment in Retiro/+Gym,11483615,Mariana,,Retiro,-34.59388,-58.3793,Entire home/apt,6657,2,20,2023-02-18,0.41,58,327,7,
738406933055629955,Hermoso 2 ambientes en la mejor zona de cañitas.,279544736,Zahina,,Palermo,-34.56885,-58.43493,Entire home/apt,21122,1,0,,,1,365,0,
33619533,Excelente depto a 5 cuatras de Palermo Hollywood!!,253358806,Pablo,,Chacarita,-34.57993,-58.45638,Entire home/apt,4496,7,26,2023-03-15,0.55,2,331,15,
715956161163494866,"""Casa Mayo"" Departamento pleno centro Buenos Aires",426978350,Juan,,Monserrat,-34.6090593,-58.3857714,Private room,3934,2,1,2022-11-10,0.21,1,359,1,
37850997,Great location. Heart of Recoleta. River View,436823,Maria,,Retiro,-34.5874,-58.38272,Entire home/apt,7248,5,7,2023-02-17,0.16,3,185,5,
30399566,Modern and comfortable apartment Quartier del Polo,71990493,Ramiro,,Palermo,-34.57066,-58.43428,Entire home/apt,16566,2,0,,,1,334,0,
813702713650723376,"Casa Inti, your cosiest Buenos Aires stay",462262129,Garish,,Villa Crespo,-34.591806715402896,-58.435190068239116,Entire home/apt,4999,1,0,,,2,87,0,
828393754250061426,NoMa Work & Travel - 2A,501358052,NoMa,,San Nicolas,-34.608149159311196,-58.39136079547346,Entire home/apt,7987,3,1,2023-03-05,1,25,339,1,
840792337776290735,"Luxury Apartment Decó Recoleta - Gym, Pool & Spa",91916416,Gabriel,,Recoleta,-34.588831,-58.391226,Entire home/apt,15798,3,1,2023-03-19,1,3,347,1,
5860223,Superb 3 bdrms + 2.5 baths Apt,30427080,Nadereh,,Recoleta,-34.58745,-58.38382,Entire home/apt,38309,4,3,2015-12-29,0.03,1,365,0,
607834316587014173,Casa antigua preciosa en e corazón de Buenos Aires,10329816,Santiago,,San Nicolas,-34.606557226795864,-58.38428905531266,Private room,4466,1,2,2023-03-12,0.26,1,365,2,
609452302371706197,Espectacular Ph en pleno corazón de Palermo,120392404,Luciana,,Palermo,-34.592178,-58.427952,Entire home/apt,10401,60,1,2022-12-05,0.26,1,332,1,
726192083941052439,Departamento con magnifica vista,229848656,Axel,,Palermo,-34.5810031,-58.4164609,Private room,12460,1,0,,,2,79,0,
50442518,pequeño san telmo,263116583,Yanina,,Monserrat,-34.61161,-58.37147,Private room,16143,1,3,2022-11-21,0.63,2,365,3,
1455010,80m2 at RECOLETA! AMAZING VIEW AND LOCATION!,7803506,Francisco,,Balvanera,-34.59894,-58.40516,Entire home/apt,8076,19,39,2023-03-03,0.35,1,312,3,
18014402,Departamento de artista- Hab.  con baño privado-,32281960,Norma Isabel,,Palermo,-34.57977,-58.41551,Private room,6065,1,5,2022-11-21,0.09,1,167,1,
713070470397506028,Studio con pileta y hermosísima vista a la ciudad,298874610,Pablo,,Recoleta,-34.59701,-58.39538,Entire home/apt,9940,3,0,,,34,169,0,
51469771,Increíble Duplex Premium en Palacio Bellini.,3741861,José Ignacio,,Palermo,-34.580097,-58.412746,Entire home/apt,19819,3,16,2023-03-05,1.25,1,343,15,
752846093608221027,Modern single-room in the heart of Belgrano,462083363,Jose,,Colegiales,-34.5699997,-58.4478677,Entire home/apt,9422,1,28,2023-03-06,5.87,18,273,28,
44485033,HERMOSO DEPARTAMENTO EN EL CORAZON DE RECOLETA,94503303,Paula,,Recoleta,-34.58954,-58.38912,Entire home/apt,7248,2,9,2023-03-23,1.13,2,302,9,
40052182,CASA DE CHICAS ARGENTINAS,262806290,Miriam,,Palermo,-34.59009,-58.43206,Shared room,2278,5,0,,,1,88,0,
23201639,Studio en Recoleta para 2 personas,3469227,Federico,,Retiro,-34.59219,-58.38322,Entire home/apt,19198,1,10,2022-02-13,0.17,135,87,0,
30399414,"Super Confortable, Luz y Piscina en SAN TELMO",24509149,Patricia,,San Telmo,-34.62452,-58.37429,Entire home/apt,7248,3,47,2023-03-21,0.93,2,78,1,
600833254409937234,Simple studio apartment in the heart of the city,389845679,Mathias Nahuel,,Retiro,-34.59545,-58.38422,Entire home/apt,7248,3,7,2023-01-14,0.85,22,250,7,
691215932573539847,"Departamento luminoso, 2 dormitorios en Recoleta",380813701,Valentin,,Recoleta,-34.58834,-58.38933,Entire home/apt,15324,2,12,2023-03-20,1.61,2,148,12,
53823679,•8B• LAGOS BOSQUES PALERMO!! BALCON - SUBTE,30700159,Mariana,,Palermo,-34.5764,-58.42308,Entire home/apt,8283,2,16,2022-12-19,1.28,16,362,15,
772994625548559818,Amplio Monoambiente en San Telmo,5271740,Alejandra,,San Telmo,-34.61743,-58.37417,Entire home/apt,6212,6,3,2023-03-15,1.32,2,262,3,
52004309,Sunny Studio Apt Palermo Parks/La Rural,5838052,Steven,,Palermo,-34.576103,-58.419998,Entire home/apt,12425,2,28,2023-03-13,1.71,9,133,20,
23309109,Elegante departamento en Recoleta,173559336,Lindor,,Recoleta,-34.59099,-58.39542,Entire home/apt,26003,5,1,2018-05-19,0.02,1,89,0,
757867424721511947,Modern apartment in Belgrano,251477372,Agustin,,Colegiales,-34.568642513706806,-58.45202075916143,Entire home/apt,6272,3,8,2023-03-25,2.58,1,148,8,
691196944243178990,Premium Apartment next to Patio Bullrich Shopping,474500977,Sonia,,Retiro,-34.588296,-58.3831491,Entire home/apt,9318,14,2,2023-02-16,0.45,1,55,2,
27929720,"Great lux. apt,  Recoleta - 2 bed, w/terrace for 3",210506904,Patricia,,Recoleta,-34.59627,-58.40975,Entire home/apt,11389,5,19,2023-02-16,0.35,1,134,9,
602837469444665226,Hermoso departamento en Belgrano,141902545,Juliana,,Belgrano,-34.55623,-58.45588,Entire home/apt,6212,6,0,,,1,26,0,
27137374,Impecable Depto!!! Excelente ubicación. WIFI 100MB,129146026,Tomas,,Colegiales,-34.56964,-58.44599,Entire home/apt,5500,5,35,2023-02-01,0.62,2,146,16,
552332926243904736,Newly renovated 5 bedroom townhouse in Recoleta !,443015003,Matthew,,Recoleta,-34.59442,-58.38795,Entire home/apt,56295,2,47,2023-03-21,3.61,1,310,44,
32587155,Departamento muy luminoso en Belgrano,27913440,Maria Fernanda,,Belgrano,-34.55478,-58.457,Entire home/apt,5620,3,14,2022-11-13,0.28,1,355,1,
30736683,Sunny one and half bedroom in posh Barrio Norte,13420286,Florencia,,Retiro,-34.59486,-58.38431,Entire home/apt,8283,4,2,2022-11-15,0.40,1,353,2,
168298,Boutique Central Apt in BuenosAires,802023,Ana,,Balvanera,-34.60554,-58.3938,Entire home/apt,16566,5,18,2018-11-30,0.13,1,357,0,
722999682370549891,"Nuevo, cómodo y excelente ubicación!",480821263,Cris,,Nuñez,-34.5541,-58.46298,Entire home/apt,7722,5,20,2023-03-16,3.35,1,344,20,
31073300,Milo's House Migueletes,74211466,Emilio (Milo),,Palermo,-34.56477,-58.43923,Entire home/apt,11797,7,21,2023-03-10,0.46,5,43,4,
723895015823255484,Apartamento en Belgrano,382366338,Marcelo,,Belgrano,-34.55543162630385,-58.45863334580434,Entire home/apt,4763,3,6,2023-03-25,3.27,1,338,6,33490258
785315222943276056,Departamento Studio con amplia terraza en Belgrano,454575546,Alejandro,,Belgrano,-34.559723,-58.4612379,Entire home/apt,5384,3,3,2023-03-21,1.88,2,50,3,
43848222,Departamento Nuevo en Recoleta con Garage,95112662,Omar,,Recoleta,-34.58642,-58.40618,Entire home/apt,13253,1,40,2023-03-20,3.38,1,169,40,
34271334,Departamento luminoso en el centro de Buenos Aires,28832134,Sebastian,,San Nicolas,-34.60384,-58.37753,Entire home/apt,4142,4,21,2020-03-13,0.45,1,176,0,
30016742,Lovely apartment with terrace for 3,33310266,Sofia,,San Telmo,-34.62647,-58.37451,Entire home/apt,7869,3,49,2023-01-19,0.93,2,316,2,
40677493,Apartament Tango&TheCity,315603048,Graciela Susana,,San Nicolas,-34.60332,-58.37728,Entire home/apt,7248,3,29,2023-03-13,0.73,1,158,24,
41712347,HYH Palermo Soho... Our House Your House-Triple-,305766754,Juan,,Palermo,-34.58766,-58.43098,Shared room,14288,10,1,2022-07-31,0.12,4,148,1,
656407456584921195,Comfortable 1-Bedroom in Colegiales,121661756,Carlos A,,Colegiales,-34.57365,-58.44906,Entire home/apt,5384,3,16,2023-03-21,2.02,1,149,16,
30444533,"50 m2 a 3 cuadras Obelisco, 2 ambientes 3 personas",228582122,Julieta,,San Nicolas,-34.60464,-58.37725,Entire home/apt,10147,4,55,2023-01-18,1.07,1,164,36,
766834011053777854,Ubicación perfecta para estadías largas y no tanto,4211617,Martin,,Colegiales,-34.5804946,-58.4479473,Entire home/apt,8283,1,0,,,2,320,0,
722512268500435088,habitacion privada en corazón de Villa Urquiza,271357476,Sandra,,Villa Urquiza,-34.57661,-58.48134,Private room,4970,1,1,2023-02-14,0.68,1,31,1,
784211256218856717,Niceto Apartment - 4 Guest -  beautiful view,137667992,Valeria,,Palermo,-34.5859255,-58.4408121,Entire home/apt,9762,3,8,2023-03-05,3.43,74,105,8,
664392818226478943,Billinghurst 2300 - 2 Bd nearby Alto Palermo,1021694,Fliphaus,,Recoleta,-34.58617,-58.40598,Entire home/apt,12810,1,19,2023-03-21,2.63,150,352,19,
637900346963974259,Recoleta Apartament V,460074277,Gustavo Ramon,,Recoleta,-34.59014129638672,-58.402530670166016,Entire home/apt,11389,1,17,2023-02-24,2.52,8,346,17,
42407438,Espectacular departamento con pileta Palermo Soho,201402350,Yael Vanina,,Palermo,-34.58983,-58.42376,Entire home/apt,7869,1,28,2023-02-12,0.75,55,137,18,
11900224,Moderno Apartamento en Buenos Aires,55553719,For Rent Argentina,,San Nicolas,-34.60621,-58.39078,Entire home/apt,11803,3,10,2022-08-05,0.12,136,271,3,
670274948386165034,"Studio Up, departamento entero, cálido y agradable",191042082,Adri,,Villa Crespo,-34.5984763,-58.44134849999999,Entire home/apt,4970,3,26,2023-03-27,3.90,2,152,26,
35351776,"III PREMIUM MELO STUDIO,  piscina y gran ubicación",266147590,LucilaGBalcarce,,Recoleta,-34.58981,-58.3964,Entire home/apt,11981,2,66,2023-03-23,1.42,4,355,37,
750105965973229475,"Modern Studio  w/pool near Plaza Armenia, Palermo",11256892,HomelyJoy,,Palermo,-34.58854,-58.42307,Entire home/apt,8608,2,13,2023-03-20,2.75,98,144,13,
727627717751207331,Exclusivo piso y hermosa vista al Obelisco!,472139860,Santiago,,San Nicolas,-34.6057307,-58.3822498,Entire home/apt,53603,3,10,2023-03-19,2.07,1,347,10,
38625440,Studio único en Palermo Hollywood!,267655254,Manuel,,Palermo,-34.58106120000001,-58.4329466,Entire home/apt,7869,3,23,2023-03-25,6.39,1,44,23,
23503490,LUXURY & New Apartment in Belgrano 4C,62264611,Andy,,Belgrano,-34.56708,-58.45493,Entire home/apt,9911,2,134,2023-02-20,2.18,7,153,17,
33776097,Departamento 1 ero B,215285828,Nati,,Colegiales,-34.56822,-58.45089,Entire home/apt,9318,2,81,2022-12-04,1.69,3,359,11,
810210444008095662,Departamento en Buenos Aires,260026092,Mariana,,Belgrano,-34.55607,-58.46089,Entire home/apt,12425,2,0,,,1,205,0,
662906553172521359,"47 - Flat in Recoleta, 4 bedroom /3,5 bath",48064803,Federico,,Retiro,-34.59431,-58.38662,Entire home/apt,35203,1,18,2023-02-19,2.21,56,24,18,
4069809,"Excellent apartment,  bright and spacious",20916319,Victoria,,Balvanera,-34.60097,-58.39479,Entire home/apt,8283,3,31,2023-03-26,0.63,3,309,10,
827445876176739715,Peace city,304515545,María Emilia,,Palermo,-34.57611651717053,-58.44002584803402,Entire home/apt,12273,3,1,2023-03-20,1,1,339,1,
801610768235812481,Enorme depto con balcón terraza!,43760019,Diego,,Nuñez,-34.5519358,-58.45596759999999,Entire home/apt,7869,1,0,,,16,365,0,
778056084811723251,Departamento en piso 23,141368627,BairesAlquileres Roxana,,San Nicolas,-34.60475,-58.37904,Entire home/apt,7188,4,9,2023-03-21,3.10,15,355,9,
752151666069063853,Acogedora casa PH en Palermo Hollywood,486215514,Carla,,Palermo,-34.58451,-58.43424,Entire home/apt,34167,3,2,2023-01-05,0.45,1,362,2,
16284940,"Bright and Charming Studio, with its own terrace.",68342606,Olga Ana,,Belgrano,-34.55379,-58.45527,Entire home/apt,7944,3,4,2022-08-23,0.06,1,0,1,
775361566474846491,Moderno depto  2 ambientes en Palermo,15900304,Gabriel,,Palermo,-34.59192,-58.42367,Entire home/apt,10354,3,0,,,41,209,0,
35709613,Impresionante Suite en San Telmo,5199132,Gabriel,,San Telmo,-34.62043,-58.37435,Private room,3727,2,4,2020-02-03,0.09,3,272,0,
715961051684424663,El lugar ideal,155824675,María,,Recoleta,-34.590311354335235,-58.389681817324146,Entire home/apt,10354,2,6,2023-03-15,0.94,2,364,6,
660851394198290836,Amplio departamento en Palermo Hollywood,21615890,Aurora,,Palermo,-34.58064,-58.43773,Entire home/apt,5500,3,3,2022-08-30,0.34,3,241,3,
20026832,Calida habitacion en Palermo.,134438838,Ezequiel,,Palermo,-34.594,-58.42383,Private room,6212,2,2,2017-09-28,0.03,1,364,0,
7674964,Modern flat in the center of BA,39636504,Simon Abel,,Balvanera,-34.60364,-58.39446,Entire home/apt,8283,4,45,2023-02-12,0.49,6,297,6,
14606774,Bright apartment en Recoleta/ Retiro 3 pax,26754288,Gloria,,Retiro,-34.5918,-58.37834,Entire home/apt,7662,4,196,2023-03-27,2.46,1,302,30,
9473906,Lovely Studio in Palermo,25602761,Mariano,,Recoleta,-34.59513,-58.41482,Entire home/apt,10825,7,55,2023-03-26,0.62,1,277,10,
2244037,New! Sunny Apart. with own Terrace!,634216,Francisco Miranda,,San Nicolas,-34.60199,-58.39186,Entire home/apt,11242,1,203,2023-01-31,2.14,3,219,32,
8919213,Vintage appartment Palermo Soho,30719618,Varinia,,Palermo,-34.59378,-58.42582,Entire home/apt,9911,5,6,2023-01-06,0.09,1,18,1,
801388040006061814,Bello cuarto en pleno San Telmo,495350690,Juan,,San Telmo,-34.6198456,-58.37155749999999,Private room,5300,1,0,,,1,87,0,
38976266,Callao Plaza Recoleta,11723960,Ana,,Recoleta,-34.59835,-58.39314,Entire home/apt,5444,5,62,2023-03-23,1.47,2,63,20,
27400420,Barolo❤BA (Congreso-Centro-Av. de Mayo-Obelisco),88367798,Marta,,Monserrat,-34.60889,-58.38563,Entire home/apt,4970,3,70,2023-03-28,1.27,1,239,27,
9170380,Moderno studio para 2 personas en Buenos Aires,3469227,Federico,,San Nicolas,-34.60621,-58.39078,Entire home/apt,13814,3,17,2022-01-14,0.20,135,87,0,
786976326601163171,Araoz house en palermo soho,346169874,Lucas,,Palermo,-34.5905699,-58.42264309999999,Entire home/apt,17173,3,3,2023-02-28,1.06,33,360,3,
703142178690022814,"Recoleta, 2 ambientes ubicación estratégica 4 pax",17922601,Veronica Alejandra,,Balvanera,-34.60046,-58.393,Entire home/apt,7602,3,17,2023-03-20,2.55,24,354,17,
23336826,Hermoso departamento 1 dormitorio en microcentro,173822355,Patricia,,San Nicolas,-34.60419,-58.38243,Entire home/apt,5680,4,60,2023-03-19,0.98,3,83,26,
800776113090693420,Departamento en Buenos Aires,123931090,Leila,,Balvanera,-34.604402548881,-58.39616968168057,Entire home/apt,4081,1,12,2023-03-20,5.71,1,237,12,
53299610,Lovely renewed apparment located in Belgrano,431514901,Nerida,,Colegiales,-34.56918,-58.45398,Entire home/apt,5473,2,44,2023-03-20,2.68,1,342,37,
37123921,Modern Studio in Recoleta VI,11256892,HomelyJoy,,Recoleta,-34.59357,-58.40401,Entire home/apt,7041,2,93,2023-03-26,2.10,98,136,50,
40227957,"Luminoso y moderno departamento de 2 ambientes,",3127614,Pilar,,Retiro,-34.59236,-58.37713,Entire home/apt,7248,3,2,2023-03-24,2,10,88,2,
552388707821467194,Departamento 2 amb en la zona de Recoleta.,232512690,Francisco,,Recoleta,-34.59164,-58.3884,Entire home/apt,11728,3,1,2022-02-28,0.08,1,364,0,
689723349057955899,"Distinguished, Central and Calm in Florida/Obelisk",38809283,Martin,,San Nicolas,-34.6027242,-58.3767398,Entire home/apt,17326,1,30,2023-03-21,4.33,6,81,30,
607076780159957749,Hermoso apartamento estilo nórdico en colegiales,454680113,Diego,,Chacarita,-34.57856,-58.45956,Entire home/apt,10354,3,2,2022-11-15,0.23,1,311,2,
722660845570306976,Belgrano Allegro Apartment,71881405,Marcelo,,Palermo,-34.56769,-58.44377,Entire home/apt,6212,2,30,2023-03-24,5.29,4,127,30,
12904952,Depto  2 amb. A la calle 6 * piso,70712464,Monica Liliana,,Colegiales,-34.56682,-58.4515,Entire home/apt,7455,1,50,2020-05-13,0.60,1,320,0,
646429111893564705,Departamento MTA - Recoleta,57022552,Sabrina,,Recoleta,-34.59785,-58.39043,Entire home/apt,8283,3,15,2023-03-06,1.60,4,162,15,
25797565,Duplex en ático Microcentro,10852488,Jose Luis,,Retiro,-34.59864,-58.37489,Entire home/apt,9318,5,39,2020-02-07,0.67,1,56,0,
4339379,Great apartment in downtown Bs As,19881392,Patricio,,Balvanera,-34.60783,-58.39413,Entire home/apt,6626,4,44,2023-03-14,0.44,1,354,15,
28932967,"Studio Apartment, 5 minute walk to Patio Bullrich",51908764,Julian,,Retiro,-34.59375,-58.38616,Entire home/apt,3727,3,22,2020-02-02,0.41,1,0,0,
51958743,Sunny Apartment in Buenos Aires!,149687986,Jean & Fernando,,Villa Crespo,-34.59512,-58.42958,Entire home/apt,15264,1,9,2023-01-21,0.47,57,348,3,
23998384,A. BEAUTY BEDROOM IN CENTER Close to all! Private,166533651,Laura & Favio,,Balvanera,-34.6161,-58.3968,Private room,3106,1,27,2023-02-02,0.44,6,75,15,
811640250699318276,Arévalo Studios 601 - Palermo Hollywood,10832119,Ari,,Palermo,-34.584101369753284,-58.44371646325824,Entire home/apt,5591,2,4,2023-03-10,3.16,63,79,4,
5326409,"Studio con pileta, Palermo Soho",29343856,Sebastian,,Palermo,-34.57992,-58.42554,Entire home/apt,8288,3,127,2023-03-21,1.43,13,262,33,
715159165473318355,Super Luminoso moderno y cómodo.,45358074,Patricia,,San Nicolas,-34.60364,-58.3739,Entire home/apt,4970,3,9,2023-02-24,1.47,12,11,9,
23202060,Cómodo y bonito apartamento en Recoleta.,3469227,Federico,,Retiro,-34.59405,-58.3836,Entire home/apt,19198,1,12,2022-11-11,0.20,135,87,2,
12948830,Palermo Soho Studio / Very Cosy Design,319901,Ralf Dietmar,,Palermo,-34.58313,-58.42428,Entire home/apt,12482,4,13,2019-10-19,0.17,24,310,0,
719813900765261566,"Hermoso departamento, luminoso y acogedor",87141240,Eduardo,,Balvanera,-34.5981689,-58.40692809999999,Entire home/apt,34435,1,4,2023-03-20,0.81,1,364,4,
54162644,Depto entero super luminoso con pileta en terraza,234799487,M&M Rent,,San Nicolas,-34.60859,-58.38635,Entire home/apt,5887,4,37,2023-03-19,2.65,82,169,31,
765254517584471160,Torre Facultad a Estrenar,488638677,Maria Ines,,Balvanera,-34.60064,-58.39432,Entire home/apt,9615,3,0,,,1,89,0,
54048247,"7 - Apartment in Colegiales, Ciudad de La Paz St.",48064803,Federico,,Colegiales,-34.56842,-58.44943,Entire home/apt,6686,1,22,2023-03-13,1.61,56,153,19,
586076909496471878,Bright and Fantastic 2 bedroom flat in San Telmo,13810895,Roberto,,San Telmo,-34.61682,-58.37398,Entire home/apt,10354,5,20,2023-03-21,1.72,1,75,20,
690420305086321449,Airbnb Luxury-Boutique Apartment with terrace (4B),399571000,Brian,,Palermo,-34.58941,-58.4298,Entire home/apt,21476,1,32,2023-03-20,4.23,18,270,32,
34023858,Excellent Apartment in Recoleta!,256909314,Valeria,,Retiro,-34.59493,-58.38664,Entire home/apt,24849,3,11,2022-11-15,0.24,1,177,6,
30087346,Departamento - Centro (Obelisco),59788993,Marina,,San Nicolas,-34.60015,-58.38867,Entire home/apt,16566,4,3,2019-02-14,0.06,1,68,0,
54029838,"Encantador dpto c/vista panorámica, piso 12 frente",210147055,Giorgina Y Ángel,,Chacarita,-34.59025,-58.44768,Entire home/apt,6626,3,33,2023-02-24,2.26,102,28,25,
22960031,"¡Cómodo, Alegre, Céntrico, Silencioso!",7591516,Héctor Martín,,Monserrat,-34.60923,-58.38717,Entire home/apt,8047,3,104,2023-03-24,1.69,4,321,40,
830511697049141445,103 Depto 2 ambientes  Belgrano,450280697,Gabriela,,Belgrano,-34.556879610327044,-58.457714042067856,Entire home/apt,12868,1,4,2023-03-24,4,20,328,4,
36104782,Increíble Loft con Jardin&Grill en Palermo Queens,6561182,Sebi,,Villa Crespo,-34.6011848449707,-58.443382263183594,Entire home/apt,10472,3,53,2023-02-25,1.25,1,172,14,
46336683,Cómodo departamento 2 ambientes Recoleta,53286015,Maru,,Retiro,-34.59521,-58.38529,Entire home/apt,8283,2,13,2023-03-13,0.53,1,348,5,
853478394524718487,Hermoso Loft a estrenar en pleno Belgrano,44168030,Dana,,Belgrano,-34.5662253,-58.45166690000001,Entire home/apt,7952,2,0,,,64,90,0,
841876170959022984,Amplio y cómodo departamento,502634360,María Graciela,,Balvanera,-34.5983856,-58.4077282,Entire home/apt,3976,3,0,,,1,338,0,
45494388,calido departamento con balcon en recoleta <3,274515569,Camila,,Recoleta,-34.5887,-58.40865,Entire home/apt,6729,3,8,2023-03-19,0.85,1,273,8,
724847551440402769,Departamento en Buenos Aires,183582859,Carolina,,Belgrano,-34.563592329373215,-58.466238823101335,Entire home/apt,5620,2,1,2023-03-26,1,1,351,1,
2159357,MODERN DUPLEX IN PALERMO,6917920,Felicitas,,Villa Crespo,-34.59165,-58.43897,Entire home/apt,37274,2,3,2023-02-01,0.04,1,363,1,
812912932704791327,Departamento en Palermo - LUXE,229882612,Milagros,,Palermo,-34.58192127304753,-58.42581579616353,Entire home/apt,6686,3,3,2023-03-21,2.43,4,356,3,
42111760,Paraguay 716 We Sleep.,327044135,Paraguay 716,,Retiro,-34.59766,-58.37713,Entire home/apt,12543,1,0,,,3,345,0,
20704810,"Beauty apartment in Palermo Polo, swimming pool.",110622023,Silvia,,Palermo,-34.57389,-58.42154,Entire home/apt,9554,5,36,2023-01-17,0.86,4,58,13,
53705069,Espectacular departamento en un edificio frances,20446248,Mariana,,Retiro,-34.58866,-58.38425,Entire home/apt,39344,5,23,2023-03-19,1.48,1,73,21,
17921798,Open view apartment in Villa Crespo,40868650,Manuel,,Villa Crespo,-34.59444,-58.44054,Entire home/apt,50000,2,9,2020-02-02,0.16,1,268,0,
835644107524151594,Hermoso Departamento Estilo Frances en Recoleta,23795476,Alejandro,,Recoleta,-34.59875131164981,-58.38884340944329,Entire home/apt,5798,20,1,2023-03-09,1,1,350,1,
37880663,"Cozy, industrial-style apartment in Palermo",100786102,Fabian,,Palermo,-34.58697,-58.41878,Entire home/apt,6657,3,0,,,1,333,0,
586281590361758131,Moderno Departamento en el Corazon de San Telmo,449766051,Nicolas,,San Telmo,-34.61614,-58.37066,Entire home/apt,5591,2,50,2023-03-26,4.16,1,153,50,
553394710379376010,Departamento totalmente equipado,108460181,Marcelo,,San Nicolas,-34.60416,-58.37593,Entire home/apt,24000,2,5,2022-04-17,0.37,1,282,2,
802158668051932417,New Apartment at Palermo Hollywood,31154155,Luis,,Palermo,-34.5859255,-58.4408121,Entire home/apt,11093,2,3,2023-02-26,2.00,1,349,3,
54013850,Incredible 2 BDR Apt In Dowtown Gym Pool Sauna!,10966956,Vero Y Clara,,Retiro,-34.5981,-58.37796,Entire home/apt,33546,1,27,2023-03-14,1.88,67,107,19,
38851240,Departamento BairesTop,297472455,Hugo,,Monserrat,-34.61056,-58.37379,Entire home/apt,23447,2,3,2022-04-14,0.08,1,197,1,
