screen_name	date	fav	retweet	text
mauriciomacri	Tue Apr 30 16:00:20 +0000 2019	10252	4261	Al mismo tiempo la historia de los últimos veinte años de Venezuela deja una lección y una advertencia para toda la región: cuando las democracias se desvían hacia los personalismos mesiánicos y el populismo, tarde o temprano se transforman en dictaduras.
mauriciomacri	Tue Apr 30 16:00:20 +0000 2019	5022	2115	Esperamos que este sea el momento decisivo para recuperar la democracia. Que la larga angustia que llevó al sufrimiento y al miedo a los venezolanos llegue a su fin y comience un período de libertad, sensatez y crecimiento. No será fácil, como bien sabemos los argentinos
mauriciomacri	Tue Apr 30 16:00:20 +0000 2019	69333	26695	APOYAMOS MÁS QUE NUNCA LA DEMOCRACIA EN VENEZUELA Celebramos la liberación de Leopoldo López y acompañamos la lucha del pueblo venezolano para recuperar su libertad. Reconocemos al Presidente Encargado Guaidó, a la Asamblea Nacional y desconocemos la autoridad del dictador Maduro
mauriciomacri	Tue Apr 30 12:18:28 +0000 2019	5156	1774	En vivo: el Presidente recorre la planta potabilizadora “Donato Gerardi”, que cuenta con un nuevo sistema de filtrado y decantación y 4 bombas nuevas para que 800.000 vecinos de Ensenada, La Plata y Berisso reciban agua de mejor calidad https://t.co/VSNmMyirXr
mauriciomacri	Mon Apr 29 23:01:57 +0000 2019	29447	7785	Buenas noticias: conseguimos la aprobación para exportar carne de cerdo a China, uno de los mayores consumidores del mundo. Esto es más trabajo para productores, transportistas y en los frigoríficos. Un resultado más de las buenas relaciones que establecimos con el país asiático.
mauriciomacri	Fri Apr 26 23:10:20 +0000 2019	6921	2116	Nos reunimos en Olivos por Vaca Muerta, la segunda reserva más importante de gas no convencional del mundo. Discutimos la construcción de un nuevo gasoducto, rutas nacionales y provinciales para aumentar la productividad y fortalecer la exportación de gas al exterior. https://t.co/9QKeBV8wSi
mauriciomacri	Wed Apr 24 20:02:35 +0000 2019	7596	1630	En el Día de Acción por la Tolerancia y el Respeto entre los Pueblos quiero saludar especialmente a la gran comunidad armenia que eligió Argentina para vivir y construir acá su futuro, enriqueciendo nuestra identidad y cultura.
mauriciomacri	Tue Apr 23 03:00:07 +0000 2019	0	1511	RT @PatoBullrich: La @gendarmeria logró la mayor incautación de cocaína en la Puna: 380kg y una banda narco detenida en un operativo en ple…
mauriciomacri	Tue Apr 23 01:48:57 +0000 2019	8044	2667	Bien! Seguir trabajando juntos es la mejor forma para luchar contra el tráfico de drogas en la región. Felicitaciones a todos los agentes paraguayos y argentinos que participaron en el operativo https://t.co/FYX2X2L1b8
mauriciomacri	Mon Apr 22 22:07:00 +0000 2019	2642	644	Tuvimos un productivo encuentro con el presidente de Bolivia. Hablamos sobre cooperación en tecnología, energía y comercio. Vamos a construir hospitales con tecnología argentina y vender aviones para su ejército. Seguimos trabajando contra el narcotráfico y el tráfico de personas https://t.co/bEnoC82a0K
mauriciomacri	Mon Apr 22 15:40:50 +0000 2019	693	180	En vivo: declaraciones de los presidentes Morales y Macri: https://t.co/G4p6rI08NC
mauriciomacri	Sun Apr 21 13:40:31 +0000 2019	12575	2796	Conmocionado por las noticias de los horribles atentados en Sri Lanka. En nombre de los argentinos quiero enviar nuestras condolencias y solidaridad con las víctimas y sus familias.
mauriciomacri	Sat Apr 20 03:45:28 +0000 2019	18432	2386	Quiero enviar mis condolencias a la ex presidente Cristina Fernández y a toda la familia Kirchner ante el fallecimiento de Ofelia Wilhelm.
mauriciomacri	Fri Apr 19 13:34:04 +0000 2019	8645	1980	En el atardecer del día de hoy los judíos comenzarán a celebrar la Fiesta de la Libertad, a todos ellos les envío mis más cálidos saludos y el deseo de que sigamos trabajando juntos en beneficio de una Argentina mejor para todos. #JagPesajSameaj
mauriciomacri	Wed Apr 17 20:30:46 +0000 2019	1345	507	Documento con todas las medidas: https://t.co/5F6BvIDjNY
mauriciomacri	Wed Apr 17 20:30:45 +0000 2019	2224	639	APOYO A LAS PYMES. Nuevo plan de pagos de AFIP para regularizar deudas tributarias vencidas. También se acorta el plazo en el que los comercios reciben el dinero de las ventas hechas con tarjeta de crédito. Menos retenciones para pymes exportadoras.
mauriciomacri	Wed Apr 17 20:30:45 +0000 2019	1537	546	CRÉDITOS PARA CONEXIONES DE GAS: Para que las 70.000 familias que hoy usan garrafas y viven sobre la red de gas puedan conectarse al gas natural, que es más seguro, cómodo y económico. Es un crédito de tasa baja y en hasta 60 cuotas fijas desde 489 pesos.
mauriciomacri	Wed Apr 17 20:30:44 +0000 2019	891	387	MEDICAMENTOS: Descuentos de entre el 20% y el 70% en medicamentos en una red de 5.000 farmacias de todo el país para familias beneficiarias de AUH, Hacemos Futuro, Proyectos Productivos Complementarios y Más Vida.
mauriciomacri	Wed Apr 17 20:30:44 +0000 2019	914	391	ANSES: Nueva red de descuentos en supermercados, ropa, turismo, electrodomésticos, línea blanca y materiales de construcción para los beneficiarios. También habrá una ronda de Créditos ANSES con montos más altos y más cuotas. Beneficia aproximadamente a 18 millones de personas.
mauriciomacri	Wed Apr 17 20:30:44 +0000 2019	834	338	LEY DE LEALTAD COMERCIAL: Para evitar distorsiones en el mercado comercial, la Secretaría de Comercio Interior tendrá más facultades para sancionar conductas desleales o anticompetitivas y proteger a consumidores, pequeños comercios y pymes.
mauriciomacri	Wed Apr 17 20:30:43 +0000 2019	851	326	CELULARES: Las operadoras mantendrán el precio de las líneas prepagas durante cinco meses. Esto beneficia a 35 millones de líneas activas.
mauriciomacri	Wed Apr 17 20:30:43 +0000 2019	990	387	TARIFAS: No habrá más aumentos de electricidad, gas y transporte público por parte del Gob. Nacional en el resto del año. Tampoco aumentarán los colectivos, trenes metropolitanos ni peajes que dependen del Gobierno Nacional.
mauriciomacri	Wed Apr 17 20:30:43 +0000 2019	938	392	PRECIOS: Acuerdo con 16 empresas para mantener los precios de 60 productos esenciales durante al menos 6 meses. Los frigoríficos exportadores venderán 120.000 kilos por semana de asado, vacío y matambre a 149 pesos el kilo, directamente y en la feria minorista del Mercado Central
mauriciomacri	Wed Apr 17 20:30:42 +0000 2019	7961	2213	Hoy anunciamos una serie de medidas para proteger a los argentinos en esta etapa de transición, mientras llevamos adelante los cambios que hay que hacer para terminar con el problema de la inflación que arrastramos hace más de 70 años.
mauriciomacri	Wed Apr 17 19:04:41 +0000 2019	6002	1899	Esta mañana fui a la casa de Adriana y Alejandro para contarles las medidas de alivio que vamos a implementar para cuidar a los argentinos en esta transición mientras llevamos a cabo los cambios profundos y estructurales para bajar la inflación en el largo plazo https://t.co/eIcldlQjOQ
