screen_name	date	fav	retweet	text
CFKArgentina	Sun Dec 30 18:32:40 +0000 2018	2133	825	Lo recuerdo organizando mi primer viaje a Israel y Palestina en el año 2005. Era cónsul en New York cuando me dijo que la Universidad Hebrea de Jerusalén me iba a invitar a dar una conferencia y le gustaría acompañarme.
CFKArgentina	Sun Dec 30 18:32:40 +0000 2018	2379	910	Es que en esa gestión, a Héctor lo había guiado no sólo su responsabilidad como canciller. Creo que lo que más lo había movilizado era su condición de judío creyente y practicante. Es que Héctor era un judío hecho y derecho.
CFKArgentina	Sun Dec 30 18:29:56 +0000 2018	2284	901	para lograr el esclarecimiento del atentado terrorista contra la mutual judía y poder destrabar así la causa judicial de la AMIA, que a casi 25 años del hecho continúa paralizada y sin ningún condenado.
CFKArgentina	Sun Dec 30 18:29:56 +0000 2018	4230	1704	Pienso y siento la necesidad de decir hoy lo que siempre dije en privado a quien quisiera escucharme: Héctor se enfermó por el dolor y el sufrimiento que le provocó el irracional e injusto ataque que ambos sufrimos con motivo de la firma del memorando de entendimiento con Irán
CFKArgentina	Sun Dec 30 18:28:32 +0000 2018	2098	780	Tiene razón. Pero no es suficiente para dar cuenta de esta muerte que, seguramente, no pocos adjudicarán a los infortunios propios de la vida misma y sus enfermedades terribles. Pero lo cierto es que no fue así.
CFKArgentina	Sun Dec 30 18:28:32 +0000 2018	2740	1005	En el otro, Alicia Castro en un twitt, muy preciso, lo despide en la red: “Héctor Timerman será recordado como el canciller que defendió la soberanía y la unidad regional. Cuando la Argentina era un ejemplo de dignidad en el mundo.”
CFKArgentina	Sun Dec 30 18:28:31 +0000 2018	2508	1012	El Calafate, 30 de diciembre del peor año que se recuerde. Al bajar para desayunar miro mi teléfono: dos mensajes. En uno, Graciana Peñafort me avisa que en la madrugada falleció Héctor Timerman.
CFKArgentina	Sun Dec 30 17:20:10 +0000 2018	14059	5188	Héctor Timerman: argentino, peronista y judío. <br><br>https://t.co/KxGEzCuDWv https://t.co/TdZKdtar4i
CFKArgentina	Fri Dec 28 15:05:05 +0000 2018	20431	8897	Hoy 28 de diciembre #DiaDeLosInocentes, Clarín pone en tapa los aumentos de todo y una foto de las “33 obras de arte de Cristina” para que vos creas que en mi casa había un museo y te indignes por eso y no por los nuevos tarifazos de la luz, del gas y del transporte. De manual.
CFKArgentina	Fri Dec 28 15:05:04 +0000 2018	13226	5749	Una obra de arte es esta tapa. https://t.co/nK9rImH4W3
CFKArgentina	Mon Dec 24 15:07:04 +0000 2018	26296	7253	En esta Navidad, quiero enviar un abrazo muy especial a todos los argentinos y a todas las argentinas. Principalmente a quienes la están pasando mal. <br><br>Un país con trabajo y oportunidades sin exclusión... ese es mi deseo. Los quiero mucho. https://t.co/RKG2wofUec
CFKArgentina	Thu Dec 20 23:08:13 +0000 2018	13266	3063	Hace un rato recibí a las compañeras y compañeros de la nueva conducción de la FUBA. Muy linda charla sobre presente, futuro y país ❤️ https://t.co/kPx6JFC3P5
CFKArgentina	Thu Dec 20 20:35:58 +0000 2018	8691	3921	Digo yo: ¿Dónde se escribirán las sentencias? Todo a pedido y a medida de Macri, Cambiemos, Clarín y sobre todo: el desastre de la economía. Partido Judicial a la carta.
CFKArgentina	Thu Dec 20 20:35:58 +0000 2018	6633	3071	Una semana después, esa Cámara Federal hizo exactamente lo que publicó Clarín: dijo que soy la jefa de una asociación ilícita (una más y van) y dejó afuera a los empresarios.
CFKArgentina	Thu Dec 20 20:34:20 +0000 2018	6800	4078	Mirá, y por favor leé detenidamente, lo que publicaba Clarín el jueves pasado sobre el fallo de la Cámara Federal en la causa de las fotocopias.<br>https://t.co/lpc48Z5gFO https://t.co/O0p5L79CCd
CFKArgentina	Wed Dec 19 20:53:13 +0000 2018	5989	2482	Comparto la intervención completa en la sesión de hoy.<br><br>https://t.co/vahkJ3l04r
CFKArgentina	Wed Dec 19 19:08:37 +0000 2018	3882	1496	En vivo desde el Senado, debate por la modificación de la ley de Papel Prensa.<br><br>https://t.co/xGJ3gtjf4l
CFKArgentina	Sun Dec 16 15:36:21 +0000 2018	5464	2703	”2019, Entre lo Real y lo Imaginario. <br>Vivimos en un universo discursivo financiero en el que lo real simplemente no existe”.<br><br>Nota de @elcoheteluna. La acabo de leer. Excelente descripción conceptual-discursiva de lo que pasa en la economía argentina.<br>https://t.co/jcWQePKhtK
CFKArgentina	Fri Dec 14 16:39:59 +0000 2018	12035	3121	Ayer recibí a los compañeros y compañeras que conformaron el movimiento Patria Grande. https://t.co/oOQNtzeaAb
CFKArgentina	Mon Dec 10 22:32:53 +0000 2018	12110	3474	En el #DiaDeLosDerechosHumanos, encuentro en el Patria con los organismos. <br><br>Gracias por el compromiso y el amor de siempre. https://t.co/GS0m1TGsRF
CFKArgentina	Mon Nov 19 17:55:21 +0000 2018	14384	5032	Debemos acuñar una nueva categoría de frente social, cívico, patriótico, en el cual se agrupen todos los sectores que son agredidos por las políticas del neoliberalismo. Que no es de derecha ni de izquierda.<br><br>#Clacso2018 https://t.co/VED45n70Ft
CFKArgentina	Mon Nov 19 17:09:04 +0000 2018	0	1139	"RT @_CLACSO: [AHORA] @CFKArgentina en #CLACSO2018: ""Estamos en una sociedad donde a través de los medios electrónicos te estudian y segment…"
CFKArgentina	Mon Nov 19 16:47:37 +0000 2018	0	1318	RT @UniCiudadanaAR: “Se operó sobre la sociedad para romper los vínculos de solidaridad. Así operó el neoliberalismo.”<br><br>#CristinaEnClacso #…
