CODIGO PROVINCIA;CODIGO DEPARTAMENTO;CODIGO CIRCUITO   ;CODIGO MESA;AMBITO;CODIGO VOTOS;VOTOS
01;003;0034 ;1079; ;9001;347
01;003;0034 ;1079; ;9002;244
01;003;0034 ;1079; ;9003;000
01;003;0034 ;1079; ;9004;009
01;003;0034 ;1079; ;9005;004
01;003;0034 ;1079; ;9006;000
01;003;0034 ;1079; ;0131;084
01;003;0034 ;1079; ;0135;147
01;003;0034 ;1080; ;9001;346
01;003;0034 ;1080; ;9002;253
01;003;0034 ;1080; ;9003;000
01;003;0034 ;1080; ;9004;003
01;003;0034 ;1080; ;9005;007
01;003;0034 ;1080; ;9006;000
01;003;0034 ;1080; ;0131;075
01;003;0034 ;1080; ;0135;168
01;003;0034 ;1081; ;9001;346
01;003;0034 ;1081; ;9002;228
01;003;0034 ;1081; ;9003;000
01;003;0034 ;1081; ;9004;013
01;003;0034 ;1081; ;9005;000
01;003;0034 ;1081; ;9006;000
01;003;0034 ;1081; ;0131;079
01;003;0034 ;1081; ;0135;138
01;003;0034 ;1082; ;9001;347
01;003;0034 ;1082; ;9002;263
01;003;0034 ;1082; ;9003;000
01;003;0034 ;1082; ;9004;006
01;003;0034 ;1082; ;9005;003
01;003;0034 ;1082; ;9006;000
01;003;0034 ;1082; ;0131;084
01;003;0034 ;1082; ;0135;170
01;003;0034 ;1083; ;9001;348
01;003;0034 ;1083; ;9002;260
01;003;0034 ;1083; ;9003;000
01;003;0034 ;1083; ;9004;007
01;003;0034 ;1083; ;9005;003
01;003;0034 ;1083; ;9006;000
01;003;0034 ;1083; ;0131;096
01;003;0034 ;1083; ;0135;154
01;003;0034 ;1084; ;9001;345
01;003;0034 ;1084; ;9002;257
01;003;0034 ;1084; ;9003;000
01;003;0034 ;1084; ;9004;010
01;003;0034 ;1084; ;9005;006
01;003;0034 ;1084; ;9006;000
01;003;0034 ;1084; ;0131;096
01;003;0034 ;1084; ;0135;145
01;003;0034 ;1085; ;9001;347
01;003;0034 ;1085; ;9002;250
01;003;0034 ;1085; ;9003;000
01;003;0034 ;1085; ;9004;004
01;003;0034 ;1085; ;9005;010
01;003;0034 ;1085; ;9006;000
01;003;0034 ;1085; ;0131;083
01;003;0034 ;1085; ;0135;153
01;003;0034 ;1086; ;9001;346
01;003;0034 ;1086; ;9002;268
01;003;0034 ;1086; ;9003;000
01;003;0034 ;1086; ;9004;005
01;003;0034 ;1086; ;9005;003
01;003;0034 ;1086; ;9006;000
01;003;0034 ;1086; ;0131;119
01;003;0034 ;1086; ;0135;141
01;003;0034 ;1087; ;9001;347
01;003;0034 ;1087; ;9002;268
01;003;0034 ;1087; ;9003;000
01;003;0034 ;1087; ;9004;008
01;003;0034 ;1087; ;9005;010
01;003;0034 ;1087; ;9006;000
01;003;0034 ;1087; ;0131;109
01;003;0034 ;1087; ;0135;141
01;003;0034 ;1088; ;9001;348
01;003;0034 ;1088; ;9002;267
01;003;0034 ;1088; ;9003;000
01;003;0034 ;1088; ;9004;002
01;003;0034 ;1088; ;9005;007
01;003;0034 ;1088; ;9006;000
01;003;0034 ;1088; ;0131;088
01;003;0034 ;1088; ;0135;170
01;003;0034 ;1089; ;9001;347
01;003;0034 ;1089; ;9002;250
01;003;0034 ;1089; ;9003;000
01;003;0034 ;1089; ;9004;007
01;003;0034 ;1089; ;9005;002
01;003;0034 ;1089; ;9006;000
01;003;0034 ;1089; ;0131;102
01;003;0034 ;1089; ;0135;140
01;003;0034 ;1090; ;9001;348
01;003;0034 ;1090; ;9002;252
01;003;0034 ;1090; ;9003;000
01;003;0034 ;1090; ;9004;007
01;003;0034 ;1090; ;9005;003
01;003;0034 ;1090; ;9006;000
01;003;0034 ;1090; ;0131;089
01;003;0034 ;1090; ;0135;153
01;003;0034 ;1091; ;9001;345
01;003;0034 ;1091; ;9002;248
01;003;0034 ;1091; ;9003;000
01;003;0034 ;1091; ;9004;010
01;003;0034 ;1091; ;9005;002
01;003;0034 ;1091; ;9006;000
01;003;0034 ;1091; ;0131;108
01;003;0034 ;1091; ;0135;128
01;003;0034 ;1092; ;9001;345
01;003;0034 ;1092; ;9002;253
01;003;0034 ;1092; ;9003;000
01;003;0034 ;1092; ;9004;001
01;003;0034 ;1092; ;9005;005
01;003;0034 ;1092; ;9006;000
01;003;0034 ;1092; ;0131;092
01;003;0034 ;1092; ;0135;155
01;003;0034 ;1093; ;9001;347
01;003;0034 ;1093; ;9002;246
01;003;0034 ;1093; ;9003;000
01;003;0034 ;1093; ;9004;007
01;003;0034 ;1093; ;9005;004
01;003;0034 ;1093; ;9006;000
01;003;0034 ;1093; ;0131;096
01;003;0034 ;1093; ;0135;140
01;003;0034 ;1094; ;9001;345
01;003;0034 ;1094; ;9002;245
01;003;0034 ;1094; ;9003;000
01;003;0034 ;1094; ;9004;005
01;003;0034 ;1094; ;9005;004
01;003;0034 ;1094; ;9006;000
01;003;0034 ;1094; ;0131;091
01;003;0034 ;1094; ;0135;145
01;003;0034 ;1095; ;9001;345
01;003;0034 ;1095; ;9002;231
01;003;0034 ;1095; ;9003;000
01;003;0034 ;1095; ;9004;006
01;003;0034 ;1095; ;9005;002
01;003;0034 ;1095; ;9006;000
01;003;0034 ;1095; ;0131;077
01;003;0034 ;1095; ;0135;146
01;003;0034 ;1096; ;9001;346
01;003;0034 ;1096; ;9002;258
01;003;0034 ;1096; ;9003;000
01;003;0034 ;1096; ;9004;005
01;003;0034 ;1096; ;9005;008
01;003;0034 ;1096; ;9006;000
01;003;0034 ;1096; ;0131;079
01;003;0034 ;1096; ;0135;166
01;003;0034 ;1097; ;9001;345
01;003;0034 ;1097; ;9002;237
01;003;0034 ;1097; ;9003;000
01;003;0034 ;1097; ;9004;006
01;003;0034 ;1097; ;9005;008
01;003;0034 ;1097; ;9006;000
01;003;0034 ;1097; ;0131;083
01;003;0034 ;1097; ;0135;140
01;003;0034 ;1098; ;9001;345
01;003;0034 ;1098; ;9002;234
01;003;0034 ;1098; ;9003;000
01;003;0034 ;1098; ;9004;004
01;003;0034 ;1098; ;9005;002
01;003;0034 ;1098; ;9006;000
01;003;0034 ;1098; ;0131;078
01;003;0034 ;1098; ;0135;150
01;003;0034 ;1099; ;9001;348
01;003;0034 ;1099; ;9002;249
01;003;0034 ;1099; ;9003;000
01;003;0034 ;1099; ;9004;005
01;003;0034 ;1099; ;9005;007
01;003;0034 ;1099; ;9006;001
01;003;0034 ;1099; ;0131;077
01;003;0034 ;1099; ;0135;159
01;003;0034 ;1100; ;9001;347
01;003;0034 ;1100; ;9002;268
01;003;0034 ;1100; ;9003;000
01;003;0034 ;1100; ;9004;015
01;003;0034 ;1100; ;9005;000
01;003;0034 ;1100; ;9006;000
01;003;0034 ;1100; ;0131;088
01;003;0034 ;1100; ;0135;165
01;003;0034 ;1101; ;9001;344
01;003;0034 ;1101; ;9002;261
01;003;0034 ;1101; ;9003;000
01;003;0034 ;1101; ;9004;005
01;003;0034 ;1101; ;9005;006
01;003;0034 ;1101; ;9006;000
01;003;0034 ;1101; ;0131;087
01;003;0034 ;1101; ;0135;163
01;003;0034 ;1102; ;9001;346
01;003;0034 ;1102; ;9002;260
01;003;0034 ;1102; ;9003;000
01;003;0034 ;1102; ;9004;004
01;003;0034 ;1102; ;9005;005
01;003;0034 ;1102; ;9006;000
01;003;0034 ;1102; ;0131;098
01;003;0034 ;1102; ;0135;153
01;003;0034 ;1103; ;9001;346
01;003;0034 ;1103; ;9002;243
01;003;0034 ;1103; ;9003;000
01;003;0034 ;1103; ;9004;004
01;003;0034 ;1103; ;9005;006
01;003;0034 ;1103; ;9006;000
01;003;0034 ;1103; ;0131;079
01;003;0034 ;1103; ;0135;154
01;003;0034 ;1104; ;9001;345
01;003;0034 ;1104; ;9002;253
01;003;0034 ;1104; ;9003;000
01;003;0034 ;1104; ;9004;005
01;003;0034 ;1104; ;9005;008
01;003;0034 ;1104; ;9006;000
01;003;0034 ;1104; ;0131;106
01;003;0034 ;1104; ;0135;134
01;003;0034 ;1105; ;9001;348
01;003;0034 ;1105; ;9002;251
01;003;0034 ;1105; ;9003;000
01;003;0034 ;1105; ;9004;002
01;003;0034 ;1105; ;9005;004
01;003;0034 ;1105; ;9006;000
01;003;0034 ;1105; ;0131;100
01;003;0034 ;1105; ;0135;145
01;003;0034 ;1106; ;9001;347
01;003;0034 ;1106; ;9002;251
01;003;0034 ;1106; ;9003;000
01;003;0034 ;1106; ;9004;004
01;003;0034 ;1106; ;9005;004
01;003;0034 ;1106; ;9006;000
01;003;0034 ;1106; ;0131;109
01;003;0034 ;1106; ;0135;134
01;003;0034 ;1107; ;9001;345
01;003;0034 ;1107; ;9002;258
01;003;0034 ;1107; ;9003;000
01;003;0034 ;1107; ;9004;006
01;003;0034 ;1107; ;9005;004
01;003;0034 ;1107; ;9006;000
01;003;0034 ;1107; ;0131;100
01;003;0034 ;1107; ;0135;148
01;003;0034 ;1108; ;9001;346
01;003;0034 ;1108; ;9002;262
01;003;0034 ;1108; ;9003;000
01;003;0034 ;1108; ;9004;007
01;003;0034 ;1108; ;9005;004
01;003;0034 ;1108; ;9006;000
01;003;0034 ;1108; ;0131;095
01;003;0034 ;1108; ;0135;156
01;003;0034 ;1109; ;9001;346
01;003;0034 ;1109; ;9002;249
01;003;0034 ;1109; ;9003;000
01;003;0034 ;1109; ;9004;003
01;003;0034 ;1109; ;9005;006
01;003;0034 ;1109; ;9006;000
01;003;0034 ;1109; ;0131;094
01;003;0034 ;1109; ;0135;146
01;003;0034 ;1110; ;9001;345
01;003;0034 ;1110; ;9002;250
01;003;0034 ;1110; ;9003;000
01;003;0034 ;1110; ;9004;006
01;003;0034 ;1110; ;9005;001
01;003;0034 ;1110; ;9006;000
01;003;0034 ;1110; ;0131;082
01;003;0034 ;1110; ;0135;161
01;003;0034 ;1111; ;9001;347
01;003;0034 ;1111; ;9002;256
01;003;0034 ;1111; ;9003;000
01;003;0034 ;1111; ;9004;003
01;003;0034 ;1111; ;9005;010
01;003;0034 ;1111; ;9006;000
01;003;0034 ;1111; ;0131;099
01;003;0034 ;1111; ;0135;144
01;003;0034 ;1112; ;9001;346
01;003;0034 ;1112; ;9002;255
01;003;0034 ;1112; ;9003;000
01;003;0034 ;1112; ;9004;003
01;003;0034 ;1112; ;9005;007
01;003;0034 ;1112; ;9006;000
01;003;0034 ;1112; ;0131;067
01;003;0034 ;1112; ;0135;178
01;003;0034 ;1113; ;9001;346
01;003;0034 ;1113; ;9002;257
01;003;0034 ;1113; ;9003;001
01;003;0034 ;1113; ;9004;004
01;003;0034 ;1113; ;9005;000
01;003;0034 ;1113; ;9006;000
01;003;0034 ;1113; ;0131;095
01;003;0034 ;1113; ;0135;157
01;003;0034 ;1114; ;9001;345
01;003;0034 ;1114; ;9002;247
01;003;0034 ;1114; ;9003;000
01;003;0034 ;1114; ;9004;008
01;003;0034 ;1114; ;9005;002
01;003;0034 ;1114; ;9006;001
01;003;0034 ;1114; ;0131;083
01;003;0034 ;1114; ;0135;153
01;003;0034 ;1115; ;9001;347
01;003;0034 ;1115; ;9002;237
01;003;0034 ;1115; ;9003;000
01;003;0034 ;1115; ;9004;004
01;003;0034 ;1115; ;9005;002
01;003;0034 ;1115; ;9006;000
01;003;0034 ;1115; ;0131;077
01;003;0034 ;1115; ;0135;154
01;003;0034 ;1116; ;9001;346
01;003;0034 ;1116; ;9002;254
01;003;0034 ;1116; ;9003;000
01;003;0034 ;1116; ;9004;005
01;003;0034 ;1116; ;9005;003
01;003;0034 ;1116; ;9006;000
01;003;0034 ;1116; ;0131;095
01;003;0034 ;1116; ;0135;151
01;003;0034 ;1117; ;9001;346
01;003;0034 ;1117; ;9002;246
01;003;0034 ;1117; ;9003;000
01;003;0034 ;1117; ;9004;002
01;003;0034 ;1117; ;9005;004
01;003;0034 ;1117; ;9006;000
01;003;0034 ;1117; ;0131;092
01;003;0034 ;1117; ;0135;147
01;003;0034 ;1118; ;9001;346
01;003;0034 ;1118; ;9002;248
01;003;0034 ;1118; ;9003;005
01;003;0034 ;1118; ;9004;009
01;003;0034 ;1118; ;9005;000
01;003;0034 ;1118; ;9006;000
01;003;0034 ;1118; ;0131;090
01;003;0034 ;1118; ;0135;144
01;003;0034 ;1119; ;9001;346
01;003;0034 ;1119; ;9002;222
01;003;0034 ;1119; ;9003;000
01;003;0034 ;1119; ;9004;010
01;003;0034 ;1119; ;9005;002
01;003;0034 ;1119; ;9006;000
01;003;0034 ;1119; ;0131;063
01;003;0034 ;1119; ;0135;147
01;003;0035 ;1120; ;9001;344
01;003;0035 ;1120; ;9002;268
01;003;0035 ;1120; ;9003;000
01;003;0035 ;1120; ;9004;009
01;003;0035 ;1120; ;9005;002
01;003;0035 ;1120; ;9006;000
01;003;0035 ;1120; ;0131;106
01;003;0035 ;1120; ;0135;151
01;003;0035 ;1121; ;9001;342
01;003;0035 ;1121; ;9002;248
01;003;0035 ;1121; ;9003;000
01;003;0035 ;1121; ;9004;001
01;003;0035 ;1121; ;9005;006
01;003;0035 ;1121; ;9006;001
01;003;0035 ;1121; ;0131;111
01;003;0035 ;1121; ;0135;133
01;003;0035 ;1122; ;9001;343
01;003;0035 ;1122; ;9002;258
01;003;0035 ;1122; ;9003;000
01;003;0035 ;1122; ;9004;007
01;003;0035 ;1122; ;9005;005
01;003;0035 ;1122; ;9006;000
01;003;0035 ;1122; ;0131;105
01;003;0035 ;1122; ;0135;141
01;003;0035 ;1123; ;9001;343
01;003;0035 ;1123; ;9002;260
01;003;0035 ;1123; ;9003;000
01;003;0035 ;1123; ;9004;002
01;003;0035 ;1123; ;9005;009
01;003;0035 ;1123; ;9006;001
01;003;0035 ;1123; ;0131;102
01;003;0035 ;1123; ;0135;151
01;003;0035 ;1124; ;9001;344
01;003;0035 ;1124; ;9002;258
01;003;0035 ;1124; ;9003;000
01;003;0035 ;1124; ;9004;012
01;003;0035 ;1124; ;9005;006
01;003;0035 ;1124; ;9006;000
01;003;0035 ;1124; ;0131;105
01;003;0035 ;1124; ;0135;135
01;003;0035 ;1125; ;9001;345
01;003;0035 ;1125; ;9002;000
01;003;0035 ;1125; ;9003;000
01;003;0035 ;1125; ;9004;006
01;003;0035 ;1125; ;9005;001
01;003;0035 ;1125; ;9006;000
01;003;0035 ;1125; ;0131;093
01;003;0035 ;1125; ;0135;177
01;003;0035 ;1126; ;9001;345
01;003;0035 ;1126; ;9002;277
01;003;0035 ;1126; ;9003;000
01;003;0035 ;1126; ;9004;004
01;003;0035 ;1126; ;9005;004
01;003;0035 ;1126; ;9006;000
01;003;0035 ;1126; ;0131;109
01;003;0035 ;1126; ;0135;160
01;003;0035 ;1127; ;9001;344
01;003;0035 ;1127; ;9002;272
01;003;0035 ;1127; ;9003;000
01;003;0035 ;1127; ;9004;007
01;003;0035 ;1127; ;9005;005
01;003;0035 ;1127; ;9006;000
01;003;0035 ;1127; ;0131;106
01;003;0035 ;1127; ;0135;154
01;003;0035 ;1128; ;9001;343
01;003;0035 ;1128; ;9002;254
01;003;0035 ;1128; ;9003;000
01;003;0035 ;1128; ;9004;006
01;003;0035 ;1128; ;9005;003
01;003;0035 ;1128; ;9006;000
01;003;0035 ;1128; ;0131;115
01;003;0035 ;1128; ;0135;130
01;003;0035 ;1129; ;9001;343
01;003;0035 ;1129; ;9002;271
01;003;0035 ;1129; ;9003;000
01;003;0035 ;1129; ;9004;012
01;003;0035 ;1129; ;9005;008
01;003;0035 ;1129; ;9006;000
01;003;0035 ;1129; ;0131;103
01;003;0035 ;1129; ;0135;148
01;003;0035 ;1130; ;9001;343
01;003;0035 ;1130; ;9002;275
01;003;0035 ;1130; ;9003;000
01;003;0035 ;1130; ;9004;007
01;003;0035 ;1130; ;9005;007
01;003;0035 ;1130; ;9006;000
01;003;0035 ;1130; ;0131;103
01;003;0035 ;1130; ;0135;158
01;003;0035 ;1131; ;9001;343
01;003;0035 ;1131; ;9002;267
01;003;0035 ;1131; ;9003;000
01;003;0035 ;1131; ;9004;003
01;003;0035 ;1131; ;9005;002
01;003;0035 ;1131; ;9006;000
01;003;0035 ;1131; ;0131;098
01;003;0035 ;1131; ;0135;164
01;003;0035 ;1132; ;9001;342
01;003;0035 ;1132; ;9002;264
01;003;0035 ;1132; ;9003;000
01;003;0035 ;1132; ;9004;006
01;003;0035 ;1132; ;9005;005
01;003;0035 ;1132; ;9006;000
01;003;0035 ;1132; ;0131;095
01;003;0035 ;1132; ;0135;158
01;003;0035 ;1133; ;9001;343
01;003;0035 ;1133; ;9002;260
01;003;0035 ;1133; ;9003;000
01;003;0035 ;1133; ;9004;009
01;003;0035 ;1133; ;9005;004
01;003;0035 ;1133; ;9006;000
01;003;0035 ;1133; ;0131;103
01;003;0035 ;1133; ;0135;144
01;003;0035 ;1134; ;9001;343
01;003;0035 ;1134; ;9002;265
01;003;0035 ;1134; ;9003;000
01;003;0035 ;1134; ;9004;002
01;003;0035 ;1134; ;9005;005
01;003;0035 ;1134; ;9006;000
01;003;0035 ;1134; ;0131;115
01;003;0035 ;1134; ;0135;143
01;003;0035 ;1135; ;9001;342
01;003;0035 ;1135; ;9002;253
01;003;0035 ;1135; ;9003;000
01;003;0035 ;1135; ;9004;010
01;003;0035 ;1135; ;9005;003
01;003;0035 ;1135; ;9006;000
01;003;0035 ;1135; ;0131;099
01;003;0035 ;1135; ;0135;141
01;003;0035 ;1136; ;9001;343
01;003;0035 ;1136; ;9002;266
01;003;0035 ;1136; ;9003;000
01;003;0035 ;1136; ;9004;001
01;003;0035 ;1136; ;9005;006
01;003;0035 ;1136; ;9006;000
01;003;0035 ;1136; ;0131;105
01;003;0035 ;1136; ;0135;154
01;003;0035 ;1137; ;9001;343
01;003;0035 ;1137; ;9002;264
01;003;0035 ;1137; ;9003;006
01;003;0035 ;1137; ;9004;004
01;003;0035 ;1137; ;9005;000
01;003;0035 ;1137; ;9006;000
01;003;0035 ;1137; ;0131;118
01;003;0035 ;1137; ;0135;136
01;003;0035 ;1138; ;9001;341
01;003;0035 ;1138; ;9002;246
01;003;0035 ;1138; ;9003;000
01;003;0035 ;1138; ;9004;005
01;003;0035 ;1138; ;9005;004
01;003;0035 ;1138; ;9006;000
01;003;0035 ;1138; ;0131;102
01;003;0035 ;1138; ;0135;135
01;003;0035 ;1139; ;9001;343
01;003;0035 ;1139; ;9002;269
01;003;0035 ;1139; ;9003;000
01;003;0035 ;1139; ;9004;000
01;003;0035 ;1139; ;9005;007
01;003;0035 ;1139; ;9006;000
01;003;0035 ;1139; ;0131;098
01;003;0035 ;1139; ;0135;164
01;003;0035 ;1140; ;9001;341
01;003;0035 ;1140; ;9002;251
01;003;0035 ;1140; ;9003;000
01;003;0035 ;1140; ;9004;004
01;003;0035 ;1140; ;9005;005
01;003;0035 ;1140; ;9006;000
01;003;0035 ;1140; ;0131;103
01;003;0035 ;1140; ;0135;139
01;003;0035 ;1141; ;9001;344
01;003;0035 ;1141; ;9002;244
01;003;0035 ;1141; ;9003;000
01;003;0035 ;1141; ;9004;005
01;003;0035 ;1141; ;9005;005
01;003;0035 ;1141; ;9006;000
01;003;0035 ;1141; ;0131;108
01;003;0035 ;1141; ;0135;126
01;003;0035 ;1142; ;9001;342
01;003;0035 ;1142; ;9002;238
01;003;0035 ;1142; ;9003;000
01;003;0035 ;1142; ;9004;008
01;003;0035 ;1142; ;9005;008
01;003;0035 ;1142; ;9006;000
01;003;0035 ;1142; ;0131;089
01;003;0035 ;1142; ;0135;133
01;003;0035 ;1143; ;9001;342
01;003;0035 ;1143; ;9002;267
01;003;0035 ;1143; ;9003;000
01;003;0035 ;1143; ;9004;006
01;003;0035 ;1143; ;9005;004
01;003;0035 ;1143; ;9006;000
01;003;0035 ;1143; ;0131;102
01;003;0035 ;1143; ;0135;155
01;003;0035 ;1144; ;9001;342
01;003;0035 ;1144; ;9002;242
01;003;0035 ;1144; ;9003;000
01;003;0035 ;1144; ;9004;004
01;003;0035 ;1144; ;9005;009
01;003;0035 ;1144; ;9006;000
01;003;0035 ;1144; ;0131;104
01;003;0035 ;1144; ;0135;125
01;003;0035 ;1145; ;9001;341
01;003;0035 ;1145; ;9002;257
01;003;0035 ;1145; ;9003;000
01;003;0035 ;1145; ;9004;003
01;003;0035 ;1145; ;9005;003
01;003;0035 ;1145; ;9006;000
01;003;0035 ;1145; ;0131;106
01;003;0035 ;1145; ;0135;145
01;003;0035 ;1146; ;9001;343
01;003;0035 ;1146; ;9002;242
01;003;0035 ;1146; ;9003;000
01;003;0035 ;1146; ;9004;011
01;003;0035 ;1146; ;9005;002
01;003;0035 ;1146; ;9006;000
01;003;0035 ;1146; ;0131;088
01;003;0035 ;1146; ;0135;141
01;003;0035 ;1147; ;9001;343
01;003;0035 ;1147; ;9002;270
01;003;0035 ;1147; ;9003;000
01;003;0035 ;1147; ;9004;002
01;003;0035 ;1147; ;9005;003
01;003;0035 ;1147; ;9006;000
01;003;0035 ;1147; ;0131;102
01;003;0035 ;1147; ;0135;163
01;003;0035 ;1148; ;9001;344
01;003;0035 ;1148; ;9002;000
01;003;0035 ;1148; ;9003;000
01;003;0035 ;1148; ;9004;006
01;003;0035 ;1148; ;9005;007
01;003;0035 ;1148; ;9006;000
01;003;0035 ;1148; ;0131;106
01;003;0035 ;1148; ;0135;144
01;003;0035 ;1149; ;9001;341
01;003;0035 ;1149; ;9002;258
01;003;0035 ;1149; ;9003;000
01;003;0035 ;1149; ;9004;007
01;003;0035 ;1149; ;9005;006
01;003;0035 ;1149; ;9006;000
01;003;0035 ;1149; ;0131;084
01;003;0035 ;1149; ;0135;161
01;003;0035 ;1150; ;9001;343
01;003;0035 ;1150; ;9002;261
01;003;0035 ;1150; ;9003;000
01;003;0035 ;1150; ;9004;019
01;003;0035 ;1150; ;9005;000
01;003;0035 ;1150; ;9006;000
01;003;0035 ;1150; ;0131;095
01;003;0035 ;1150; ;0135;147
01;003;0035 ;1151; ;9001;344
01;003;0035 ;1151; ;9002;000
01;003;0035 ;1151; ;9003;000
01;003;0035 ;1151; ;9004;006
01;003;0035 ;1151; ;9005;001
01;003;0035 ;1151; ;9006;000
01;003;0035 ;1151; ;0131;105
01;003;0035 ;1151; ;0135;146
01;003;0035 ;1152; ;9001;343
01;003;0035 ;1152; ;9002;260
01;003;0035 ;1152; ;9003;000
01;003;0035 ;1152; ;9004;004
01;003;0035 ;1152; ;9005;005
01;003;0035 ;1152; ;9006;001
01;003;0035 ;1152; ;0131;096
01;003;0035 ;1152; ;0135;154
01;003;0035 ;1153; ;9001;342
01;003;0035 ;1153; ;9002;264
01;003;0035 ;1153; ;9003;000
01;003;0035 ;1153; ;9004;006
01;003;0035 ;1153; ;9005;010
01;003;0035 ;1153; ;9006;000
01;003;0035 ;1153; ;0131;109
01;003;0035 ;1153; ;0135;139
01;003;0035 ;1154; ;9001;343
01;003;0035 ;1154; ;9002;260
01;003;0035 ;1154; ;9003;000
01;003;0035 ;1154; ;9004;003
01;003;0035 ;1154; ;9005;005
01;003;0035 ;1154; ;9006;000
01;003;0035 ;1154; ;0131;118
01;003;0035 ;1154; ;0135;134
01;003;0035 ;1155; ;9001;343
01;003;0035 ;1155; ;9002;253
01;003;0035 ;1155; ;9003;000
01;003;0035 ;1155; ;9004;005
01;003;0035 ;1155; ;9005;007
01;003;0035 ;1155; ;9006;000
01;003;0035 ;1155; ;0131;102
01;003;0035 ;1155; ;0135;142
01;003;0035 ;1156; ;9001;343
01;003;0035 ;1156; ;9002;265
01;003;0035 ;1156; ;9003;000
01;003;0035 ;1156; ;9004;002
01;003;0035 ;1156; ;9005;006
01;003;0035 ;1156; ;9006;000
01;003;0035 ;1156; ;0131;111
01;003;0035 ;1156; ;0135;146
01;003;0035 ;1157; ;9001;344
01;003;0035 ;1157; ;9002;244
01;003;0035 ;1157; ;9003;000
01;003;0035 ;1157; ;9004;004
01;003;0035 ;1157; ;9005;003
01;003;0035 ;1157; ;9006;000
01;003;0035 ;1157; ;0131;099
01;003;0035 ;1157; ;0135;138
01;003;0036 ;1158; ;9001;341
01;003;0036 ;1158; ;9002;265
01;003;0036 ;1158; ;9003;000
01;003;0036 ;1158; ;9004;004
01;003;0036 ;1158; ;9005;005
01;003;0036 ;1158; ;9006;000
01;003;0036 ;1158; ;0131;100
01;003;0036 ;1158; ;0135;156
01;003;0036 ;1159; ;9001;341
01;003;0036 ;1159; ;9002;270
01;003;0036 ;1159; ;9003;000
01;003;0036 ;1159; ;9004;008
01;003;0036 ;1159; ;9005;009
01;003;0036 ;1159; ;9006;002
01;003;0036 ;1159; ;0131;114
01;003;0036 ;1159; ;0135;137
01;003;0036 ;1160; ;9001;338
01;003;0036 ;1160; ;9002;268
01;003;0036 ;1160; ;9003;000
01;003;0036 ;1160; ;9004;006
01;003;0036 ;1160; ;9005;009
01;003;0036 ;1160; ;9006;000
01;003;0036 ;1160; ;0131;109
01;003;0036 ;1160; ;0135;145
01;003;0036 ;1161; ;9001;341
01;003;0036 ;1161; ;9002;260
01;003;0036 ;1161; ;9003;000
01;003;0036 ;1161; ;9004;008
01;003;0036 ;1161; ;9005;008
01;003;0036 ;1161; ;9006;000
01;003;0036 ;1161; ;0131;108
01;003;0036 ;1161; ;0135;136
01;003;0036 ;1162; ;9001;341
01;003;0036 ;1162; ;9002;271
01;003;0036 ;1162; ;9003;000
01;003;0036 ;1162; ;9004;006
01;003;0036 ;1162; ;9005;003
01;003;0036 ;1162; ;9006;000
01;003;0036 ;1162; ;0131;113
01;003;0036 ;1162; ;0135;149
01;003;0036 ;1163; ;9001;341
01;003;0036 ;1163; ;9002;249
01;003;0036 ;1163; ;9003;000
01;003;0036 ;1163; ;9004;005
01;003;0036 ;1163; ;9005;004
01;003;0036 ;1163; ;9006;000
01;003;0036 ;1163; ;0131;137
01;003;0036 ;1163; ;0135;104
01;003;0036 ;1164; ;9001;342
01;003;0036 ;1164; ;9002;259
01;003;0036 ;1164; ;9003;000
01;003;0036 ;1164; ;9004;011
01;003;0036 ;1164; ;9005;000
01;003;0036 ;1164; ;9006;000
01;003;0036 ;1164; ;0131;116
01;003;0036 ;1164; ;0135;132
01;003;0036 ;1165; ;9001;341
01;003;0036 ;1165; ;9002;278
01;003;0036 ;1165; ;9003;000
01;003;0036 ;1165; ;9004;008
01;003;0036 ;1165; ;9005;006
01;003;0036 ;1165; ;9006;000
01;003;0036 ;1165; ;0131;124
01;003;0036 ;1165; ;0135;140
01;003;0036 ;1166; ;9001;343
01;003;0036 ;1166; ;9002;000
01;003;0036 ;1166; ;9003;000
01;003;0036 ;1166; ;9004;006
01;003;0036 ;1166; ;9005;002
01;003;0036 ;1166; ;9006;000
01;003;0036 ;1166; ;0131;112
01;003;0036 ;1166; ;0135;154
01;003;0036 ;1167; ;9001;341
01;003;0036 ;1167; ;9002;268
01;003;0036 ;1167; ;9003;000
01;003;0036 ;1167; ;9004;005
01;003;0036 ;1167; ;9005;004
01;003;0036 ;1167; ;9006;000
01;003;0036 ;1167; ;0131;102
01;003;0036 ;1167; ;0135;157
01;003;0036 ;1168; ;9001;340
01;003;0036 ;1168; ;9002;258
01;003;0036 ;1168; ;9003;000
01;003;0036 ;1168; ;9004;004
01;003;0036 ;1168; ;9005;007
01;003;0036 ;1168; ;9006;000
01;003;0036 ;1168; ;0131;128
01;003;0036 ;1168; ;0135;119
01;003;0036 ;1169; ;9001;341
01;003;0036 ;1169; ;9002;253
01;003;0036 ;1169; ;9003;000
01;003;0036 ;1169; ;9004;006
01;003;0036 ;1169; ;9005;008
01;003;0036 ;1169; ;9006;000
01;003;0036 ;1169; ;0131;122
01;003;0036 ;1169; ;0135;117
01;003;0036 ;1170; ;9001;341
01;003;0036 ;1170; ;9002;248
01;003;0036 ;1170; ;9003;000
01;003;0036 ;1170; ;9004;008
